id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,bsmt_unf_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,mo_sold,yr_sold,sale_type,saleprice,shifted_id,year_month,sale_timestamp,pid_5,pid_9,basement_finished_area,half_baths,full_baths,other_rooms_above_grade,exterior_developed_area,price_per_area
1078,160,RL,36.0,2448,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,764.0,GasA,Ex,Y,SBrkr,764,862,0,1626,2,1,Gd,Typ,0,,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,,,,10,2008,WD ,155000,88,2008-10,1222819200000000000,1,0,0.0,1.0,2.0,3,27,95.3259532595326
2511,160,FV,,2998,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,403.0,GasA,Ex,Y,SBrkr,768,756,0,1524,2,1,Gd,Typ,0,,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,,,,6,2006,WD ,166000,205,2006-6,1149120000000000000,1,0,353.0,1.0,2.0,1,32,108.9238845144357
912,50,RL,65.0,7804,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,500.0,GasA,TA,Y,SBrkr,1328,653,0,1981,4,1,Gd,Min2,2,TA,Detchd,1981.0,Unf,2.0,576.0,TA,TA,Y,,MnPrv,,12,2009,WD ,135000,568,2009-12,1259625600000000000,0,1,622.0,0.0,3.0,2,475,68.14740030287733
2351,60,RL,80.0,16692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,133.0,GasA,TA,Y,SBrkr,1392,1392,0,2784,5,1,Gd,Typ,2,TA,Attchd,1978.0,RFn,2.0,564.0,TA,TA,Y,Fa,MnPrv,TenC,7,2006,WD ,250000,45,2006-7,1151712000000000000,1,0,1259.0,1.0,4.0,6,1071,89.79885057471265
330,160,RM,21.0,1476,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,370.0,GasA,Ex,Y,SBrkr,546,546,0,1092,3,1,TA,Typ,0,,,,,0.0,0.0,,,Y,,,,3,2010,WD ,76000,329,2010-3,1267401600000000000,0,1,176.0,1.0,1.0,1,226,69.59706959706959
2586,20,RL,75.0,10170,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,216.0,GasA,TA,Y,SBrkr,1575,0,0,1575,2,1,Gd,Typ,1,Gd,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,,,,6,2006,WD ,155000,280,2006-6,1149120000000000000,1,0,0.0,1.0,1.0,2,0,98.41269841269842
224,60,RL,80.0,9364,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,ALQ,Unf,292.0,GasA,TA,Y,SBrkr,663,689,0,1352,4,1,TA,Typ,0,,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,,MnPrv,,3,2010,WD ,158000,223,2010-3,1267401600000000000,0,1,371.0,1.0,1.0,2,415,116.86390532544378
98,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,190.0,GasA,Ex,Y,SBrkr,600,600,0,1200,2,1,Gd,Typ,0,,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,,,,2,2010,WD ,149500,97,2010-2,1264982400000000000,1,0,410.0,1.0,3.0,1,172,124.58333333333333
2565,20,RL,82.0,9888,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,450.0,GasA,TA,Y,FuseA,936,0,0,936,2,1,TA,Typ,0,,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,,MnPrv,,3,2006,WD ,121000,259,2006-3,1141171200000000000,1,0,486.0,0.0,1.0,2,160,129.27350427350427
1934,20,RL,68.0,7942,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,ALQ,0.0,GasA,TA,Y,FuseF,1040,0,0,1040,3,1,TA,Typ,0,,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,,MnPrv,,6,2007,WD ,136000,322,2007-6,1180656000000000000,1,0,1040.0,1.0,1.0,2,0,130.76923076923077
997,60,RL,,15038,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Rec,Unf,778.0,GasA,Gd,Y,SBrkr,916,720,0,1636,3,1,TA,Typ,1,TA,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,,,,11,2008,WD ,173000,7,2008-11,1225497600000000000,1,0,138.0,1.0,2.0,3,252,105.74572127139365
64,60,RL,92.0,11764,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,628.0,GasA,Ex,Y,SBrkr,1164,1106,0,2270,4,1,Gd,Typ,1,Gd,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,,,,4,2010,WD ,290000,63,2010-4,1270080000000000000,1,0,524.0,1.0,2.0,4,189,127.7533039647577
1799,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1120.0,GasA,Ex,Y,SBrkr,1184,1426,0,2610,4,1,Ex,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,,,,8,2007,New,303477,187,2007-8,1185926400000000000,1,0,64.0,1.0,2.0,6,572,116.27471264367816
230,20,RL,,20062,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,328.0,GasA,Gd,Y,SBrkr,1483,0,0,1483,1,1,TA,Typ,2,TA,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,,,,4,2010,WD ,270000,229,2010-4,1270080000000000000,0,1,1092.0,1.0,2.0,2,496,182.0633850303439
1295,50,RM,81.0,7308,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,576.0,GasA,Gd,N,FuseA,960,780,0,1740,2,1,Ex,Typ,1,Gd,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,,,,6,2008,WD ,122250,305,2008-6,1212278400000000000,0,1,360.0,0.0,1.0,3,236,70.25862068965517
638,20,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,727.0,GasA,Gd,Y,FuseA,1382,0,0,1382,3,1,Gd,Typ,0,,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,,GdWo,,7,2009,WD ,153000,294,2009-7,1246406400000000000,1,0,655.0,1.0,1.0,2,280,110.70911722141824
2278,20,RL,70.0,8402,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,914.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,3,1,TA,Typ,0,,,,,0.0,0.0,,,Y,,,,12,2007,New,147000,666,2007-12,1196467200000000000,0,1,206.0,0.0,1.0,2,30,131.25
2202,70,RL,63.0,4000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,285.0,GasA,TA,Y,SBrkr,567,531,0,1098,2,1,TA,Typ,1,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,,MnPrv,,6,2007,WD ,148500,590,2007-6,1180656000000000000,0,1,246.0,0.0,2.0,2,0,135.24590163934425
2833,160,RM,32.0,3363,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976.0,GasA,Ex,Y,SBrkr,976,732,0,1708,3,1,Gd,Maj1,0,,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,,,,4,2006,WD ,130000,527,2006-4,1143849600000000000,0,1,0.0,0.0,2.0,3,40,76.11241217798595
1707,20,RL,94.0,13615,Pave,,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1802.0,GasA,Ex,Y,SBrkr,1802,0,0,1802,3,1,Ex,Typ,1,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,,,,6,2007,WD ,372000,95,2007-6,1180656000000000000,1,0,0.0,1.0,2.0,3,263,206.43729189789124
2428,120,RL,43.0,3013,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1346.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,2,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,,,,4,2006,WD ,213490,122,2006-4,1143849600000000000,1,0,16.0,0.0,2.0,3,162,141.75962815405046
242,20,RL,44.0,17485,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,162.0,GasA,Ex,Y,SBrkr,1508,0,0,1508,1,1,Gd,Typ,2,TA,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,,,,1,2010,Con,308030,241,2010-1,1262304000000000000,0,1,1346.0,0.0,2.0,3,0,204.26392572944297
1564,20,RL,,23730,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1140.0,GasA,Ex,Y,SBrkr,2032,0,0,2032,3,1,Gd,Typ,0,,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,,,,9,2008,WD ,300000,574,2008-9,1220227200000000000,0,1,700.0,0.0,4.0,3,238,147.63779527559055
2613,20,RL,79.0,8910,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,0.0,GasA,Ex,Y,SBrkr,1194,0,0,1194,3,1,TA,Typ,1,Fa,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,,,,7,2006,WD ,159500,307,2006-7,1151712000000000000,1,0,655.0,1.0,1.0,2,192,133.58458961474037
2832,160,RM,24.0,2522,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,970.0,GasA,Ex,Y,SBrkr,970,739,0,1709,3,1,Gd,Maj1,0,,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,,,,4,2006,WD ,137500,526,2006-4,1143849600000000000,0,1,0.0,0.0,2.0,3,40,80.45640725570509
2459,20,RL,73.0,8688,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616.0,GasA,Ex,Y,SBrkr,1616,0,0,1616,3,1,Gd,Typ,0,,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,,,,4,2006,WD ,232000,153,2006-4,1143849600000000000,1,0,0.0,0.0,2.0,3,267,143.56435643564356
1360,30,RM,,6291,Grvl,,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,768.0,GasA,TA,Y,SBrkr,768,0,0,768,1,1,TA,Typ,0,,Detchd,1930.0,Unf,2.0,440.0,TA,TA,N,,,,7,2008,WD ,93850,370,2008-7,1214870400000000000,0,1,0.0,0.0,1.0,2,84,122.20052083333333
2723,30,RL,,17529,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,TA,TA,BrkTil,TA,TA,No,Unf,Unf,872.0,GasA,Fa,N,FuseF,872,0,0,872,2,1,Fa,Mod,1,Gd,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,,,,4,2006,WD ,105000,417,2006-4,1143849600000000000,0,1,0.0,0.0,1.0,2,116,120.41284403669725
1350,30,RM,60.0,6324,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,520.0,GasA,Fa,N,SBrkr,520,0,0,520,1,1,Fa,Typ,0,,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,,,,5,2008,WD ,68500,360,2008-5,1209600000000000000,0,1,0.0,0.0,1.0,2,136,131.73076923076923
136,90,RL,80.0,11600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,662.0,GasA,TA,Y,FuseA,1105,1169,0,2274,5,2,TA,Typ,0,,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,,,,1,2010,WD ,154300,135,2010-1,1262304000000000000,1,0,443.0,0.0,2.0,5,0,67.85400175901495
2235,50,RM,50.0,7288,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,936.0,GasA,Ex,Y,SBrkr,936,665,0,1601,3,1,TA,Typ,0,,,,,0.0,0.0,,,N,,,,9,2007,WD ,129850,623,2007-9,1188604800000000000,0,1,0.0,0.0,2.0,2,176,81.105559025609
1993,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,448.0,GasA,Ex,Y,SBrkr,616,616,0,1232,3,1,TA,Typ,0,,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,,,,6,2007,WD ,114000,381,2007-6,1180656000000000000,0,1,168.0,0.0,1.0,2,423,92.53246753246754
367,20,RL,63.0,17423,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,312.0,GasA,Ex,Y,SBrkr,2234,0,0,2234,1,1,Ex,Typ,1,Gd,Attchd,2009.0,Fin,3.0,1166.0,TA,TA,Y,,,,7,2009,New,501837,23,2009-7,1246406400000000000,1,0,1904.0,0.0,3.0,7,60,224.636078782453
1309,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,876.0,GasA,Gd,Y,SBrkr,876,540,0,1416,4,1,TA,Typ,1,Gd,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,,,,6,2008,WD ,153900,319,2008-6,1212278400000000000,0,1,0.0,1.0,1.0,2,612,108.6864406779661
402,20,RL,60.0,9000,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,624.0,GasA,Gd,Y,SBrkr,864,0,0,864,3,1,TA,Typ,0,,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,,GdWo,,7,2009,WD ,130000,58,2009-7,1246406400000000000,1,0,240.0,0.0,1.0,1,200,150.46296296296296
1592,120,RM,32.0,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,325.0,GasA,Ex,Y,SBrkr,1189,0,0,1189,2,1,TA,Typ,0,,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,,,,4,2008,WD ,160500,602,2008-4,1207008000000000000,0,1,864.0,0.0,3.0,1,122,134.98738435660218
2409,120,RL,48.0,6373,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,1251.0,GasA,Ex,Y,SBrkr,1666,0,0,1666,2,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,2.0,575.0,TA,TA,Y,,,,6,2006,New,310090,103,2006-6,1149120000000000000,1,0,415.0,0.0,3.0,3,303,186.1284513805522
539,20,RL,67.0,10083,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,343.0,GasA,Ex,Y,SBrkr,1200,0,0,1200,2,1,Gd,Typ,0,,Attchd,2003.0,RFn,2.0,555.0,TA,TA,Y,,,,8,2009,WD ,184900,195,2009-8,1249084800000000000,1,0,833.0,0.0,3.0,2,41,154.08333333333334
1940,20,RL,70.0,13300,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,Unf,551.0,GasA,TA,Y,SBrkr,928,0,0,928,2,1,TA,Typ,0,,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,,,,6,2007,WD ,132000,328,2007-6,1180656000000000000,1,0,377.0,0.0,1.0,1,417,142.24137931034483
588,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,588.0,GasA,TA,Y,SBrkr,1336,0,0,1336,3,1,TA,Typ,1,Fa,Attchd,1969.0,RFn,2.0,502.0,TA,TA,Y,,,Shed,8,2009,WD ,163000,244,2009-8,1249084800000000000,1,0,700.0,1.0,2.0,2,323,122.0059880239521
96,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,320.0,GasA,Ex,Y,SBrkr,600,600,0,1200,2,1,Gd,Typ,0,,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,,,,4,2010,ConLD,155000,95,2010-4,1270080000000000000,1,0,280.0,1.0,2.0,1,172,129.16666666666666
1187,80,RL,,11104,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,599.0,GasA,Gd,Y,SBrkr,1427,0,0,1427,4,1,TA,Typ,0,,Attchd,1969.0,RFn,2.0,516.0,TA,TA,Y,,,,5,2008,WD ,183000,197,2008-5,1209600000000000000,1,0,828.0,1.0,2.0,2,216,128.24106517168886
2154,60,RL,,15295,Pave,,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,98.0,GasA,Ex,Y,SBrkr,1212,780,0,1992,3,1,Gd,Min2,2,TA,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,,,,6,2007,WD ,211000,542,2007-6,1180656000000000000,0,1,762.0,1.0,3.0,3,257,105.92369477911646
550,60,RL,70.0,9109,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,122.0,GasA,Ex,Y,SBrkr,754,786,0,1540,3,1,Gd,Typ,0,,Attchd,1994.0,RFn,2.0,495.0,TA,TA,Y,,,,10,2009,WD ,184000,206,2009-10,1254355200000000000,1,0,632.0,1.0,3.0,2,172,119.48051948051948
811,90,RL,64.0,7018,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,,,,,,0.0,GasA,TA,Y,SBrkr,1535,0,0,1535,4,2,TA,Typ,0,,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,,GdPrv,,6,2009,WD ,118858,467,2009-6,1243814400000000000,0,1,0.0,0.0,2.0,2,0,77.43192182410424
124,80,RL,,14112,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,Unf,138.0,GasA,TA,Y,SBrkr,1152,0,0,1152,3,1,TA,Typ,1,Gd,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,,,,4,2010,WD ,180500,123,2010-4,1270080000000000000,1,0,1014.0,0.0,2.0,2,227,156.68402777777777
1836,120,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1081.0,GasA,Ex,Y,SBrkr,1151,0,0,1151,2,1,Gd,Typ,0,,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,,,,2,2007,New,166000,224,2007-2,1170288000000000000,1,0,60.0,0.0,3.0,2,60,144.22241529105125
779,80,RL,88.0,15312,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,550.0,GasA,Ex,Y,SBrkr,1138,0,0,1138,3,1,TA,Typ,1,TA,Attchd,1960.0,RFn,2.0,480.0,TA,TA,Y,,MnPrv,,3,2009,COD,148000,435,2009-3,1235865600000000000,0,1,588.0,1.0,1.0,2,140,130.05272407732863
1886,20,RL,74.0,7450,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,250.0,GasA,Gd,Y,SBrkr,1074,0,0,1074,2,1,Gd,Min1,1,Gd,Detchd,1966.0,Unf,2.0,396.0,TA,TA,Y,,GdWo,,1,2007,WD ,124000,274,2007-1,1167609600000000000,1,0,644.0,0.0,1.0,3,72,115.4562383612663
1724,120,RL,60.0,7313,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,408.0,GasA,Ex,Y,SBrkr,1561,0,0,1561,2,1,Ex,Typ,1,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,,,,8,2007,WD ,277500,112,2007-8,1185926400000000000,1,0,1153.0,0.0,3.0,3,250,177.7706598334401
